RX Date/Time,(Mission Status) Flight state [-],(Mission Status) Runtime [ms],(Mission Status) Soft enabled [-],(Mission Status) Armed [-],(Mission Status) BW connected [-],(Mission Status) Camera enabled [-],(RF status) Packet count,(RF status) RSSI [dB],(RF status) CRC error [-],(RF status) Packet delay [ms],(RF status) Selected antenna [-],(Sensor Readings) Temperature [°C],(Sensor Readings) Altitude [m],(Sensor Readings) Pressure [KPa],(Sensor Readings) Battery voltage [V],(Sensor Readings) External Temperature [°C],(GPS) GPS Time,(GPS) Longitude [°N],(GPS) Latitude [°E],(GPS) Altitude [m],(GPS) No. Sats,(Accelerometer) X [m/s^2],(Accelerometer) Y [m/s^2],(Accelerometer) Z [m/s^2],(Gyroscope) X [rad/s],(Gyroscope) Y [rad/s],(Gyroscope) Z [rad/s],(Orientation) w [-],(Orientation) x [-],(Orientation) y [-],(Orientation) z [-]
2021/05/28/ 09:49:09::420,4,815063,1,1,1,1,28423,-105,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,815063,5.922696,52.394821,-0.5625,0,-0.995414,9.705289,-0.191426,0,-0.008552,-0.012217,0,-0.008552,0,-0.191426
2021/05/28/ 09:49:09::420,4,815088,1,1,1,1,28424,-102,1,25,1,44.25,-0.5625,101.988998,7.95,44.25,815088,5.922696,52.394821,-0.5625,0,-1.014557,9.810573,-0.153141,-0.003665,-0.068417,-0.072082,0,-0.068417,-0.003665,-0.153141
2021/05/28/ 09:49:09::463,4,815113,1,1,1,1,28425,-105,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,815113,5.922696,52.394821,-0.5625,0,-1.062413,9.571291,-0.172283,-0.004887,-0.00733,-0.010996,0,-0.00733,-0.004887,-0.172283
2021/05/28/ 09:49:09::486,4,815138,1,1,1,1,28426,-105,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,815138,5.922696,52.394821,-0.5625,0,-0.985843,9.580862,-0.133998,-0.006109,-0.009774,-0.009774,0,-0.009774,-0.006109,-0.133998
2021/05/28/ 09:49:09::492,4,815163,1,1,1,1,28427,-97,1,25,1,44.25,-0.5625,101.988998,7.95,44.25,815163,5.922696,52.394821,-0.5625,0,-1.004985,9.753145,-0.315853,-0.004887,-0.009774,-0.012217,0,-0.009774,-0.004887,-0.315853
2021/05/28/ 09:49:09::543,4,815188,1,1,1,1,28428,-104,1,25,1,47.25,-12.5625,51.817001,7.95,47.25,815188,5.922696,52.394821,-12.5625,0,-0.861416,9.734002,-0.229711,-0.00733,-0.00733,-0.009774,0,-0.00733,-0.00733,-0.229711
2021/05/28/ 09:49:09::543,4,815213,1,1,1,1,28429,-105,0,25,1,44.25,-0.5625,101.988998,7.96,44.25,815213,5.922696,52.394821,-0.5625,0,-0.957129,9.561719,-0.22014,-0.003665,-0.008552,-0.012217,0,-0.008552,-0.003665,-0.22014
2021/05/28/ 09:49:09::578,4,815238,1,1,1,1,28430,-105,0,25,1,44.25,-0.5,101.987999,7.95,44.25,815238,5.922696,52.394821,-0.5,0,-1.091127,9.724431,-0.239282,-0.006109,-0.009774,-0.010996,0,-0.009774,-0.006109,-0.239282
2021/05/28/ 09:49:09::791,4,815430,1,1,1,1,28433,-105,0,143,1,44.25,-0.5,101.987999,7.95,44.25,815430,5.922696,52.394821,-0.5,0,-1.119841,9.753145,-0.191426,-0.006109,-0.010996,-0.013439,0,-0.010996,-0.006109,-0.191426
2021/05/28/ 09:49:09::792,4,815455,1,1,1,1,28434,-101,1,25,1,44.25,-0.5,101.987999,7.96,44.25,815455,5.922696,52.394821,-0.5,0,-1.100698,9.887143,-0.248854,-0.004887,-0.009774,-0.010996,0,-0.009774,-0.004887,-0.248854
2021/05/28/ 09:49:09::819,4,815480,1,1,1,1,28435,-105,0,25,1,44.25,-0.5625,101.988998,7.97,44.25,815480,5.922696,52.394821,-0.5625,0,-0.880559,9.79143,-0.267996,-0.006109,-0.009774,-0.009774,0,-0.009774,-0.006109,-0.267996
2021/05/28/ 09:49:09::865,4,815530,1,1,1,1,28436,-104,1,49,1,45.25,-0.5,101.987999,7.96,45.25,815530,5.922696,52.394821,-0.5,0,-1.004985,9.609575,-0.162712,-0.004887,-0.009774,-0.012217,0,-0.009774,-0.004887,-0.162712
2021/05/28/ 09:49:09::889,4,815555,1,1,1,1,28437,-105,0,25,1,44.25,-0.5,101.987999,7.94,44.25,815555,5.922696,52.394821,-0.5,0,-1.138984,9.801002,-0.478565,-0.003665,-0.008552,-0.012217,0,-0.008552,-0.003665,-0.478565
2021/05/28/ 09:49:09::924,4,815580,1,1,1,1,28438,-105,0,25,1,44.25,-0.5,101.987999,7.95,44.25,815580,5.922696,52.394821,-0.5,0,-1.11027,9.839287,-0.287139,-0.006109,-0.009774,-0.012217,0,-0.009774,-0.006109,-0.287139
2021/05/28/ 09:49:09::950,4,815605,1,1,1,1,28439,-105,0,25,1,44.25,-0.5,101.987999,7.95,44.25,815605,5.922696,52.394821,-0.5,0,-1.062413,9.628718,-0.392423,-0.00733,-0.010996,-0.010996,0,-0.010996,-0.00733,-0.392423
2021/05/28/ 09:49:09::976,4,815630,1,1,1,1,28440,-105,0,25,1,44.25,-0.5,101.987999,7.94,44.25,815630,5.922696,52.394821,-0.5,0,-1.062413,9.71486,-0.325424,-0.00733,-0.010996,-0.010996,0,-0.010996,-0.00733,-0.325424
2021/05/28/ 09:49:10::000,4,815655,1,1,1,1,28441,-105,1,25,1,47.25,-0.5,110.18,7.93,47.25,815655,5.922696,52.394821,-0.5,0,-0.899701,9.580862,-0.277567,-0.002443,20.009502,-0.001222,0,20.009502,-0.002443,-0.277567
2021/05/28/ 09:49:10::025,4,815680,1,1,1,1,28442,-105,0,25,1,44.25,-0.5,101.987999,7.95,44.25,815680,5.922696,52.394821,-0.5,0,-1.177269,9.839287,-0.344566,-0.003665,-0.009774,-0.010996,0,-0.009774,-0.003665,-0.344566
2021/05/28/ 09:49:10::061,4,815705,1,1,1,1,28443,-105,0,25,1,44.25,-0.5,101.988998,7.93,44.25,815705,5.922696,52.394821,-0.5,0,-1.091127,9.801002,-0.306281,-0.006109,-0.00733,-0.010996,0,-0.00733,-0.006109,-0.306281
2021/05/28/ 09:49:10::090,4,815755,1,1,1,1,28444,-105,0,51,1,44.25,-0.5,101.987999,7.96,44.25,815755,5.922696,52.394821,-0.5,0,-1.225125,9.724431,-0.277567,-0.003665,-0.010996,-0.010996,0,-0.010996,-0.003665,-0.277567
2021/05/28/ 09:49:10::110,4,815780,1,1,1,1,28445,-104,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,815780,5.922696,52.394821,-0.5625,0,-1.18684,9.456435,-0.172283,0,-0.008552,-0.012217,0,-0.008552,0,-0.172283
2021/05/28/ 09:49:10::161,4,815805,1,1,1,1,28446,-104,0,25,1,44.25,-0.5,101.987999,7.96,44.25,815805,5.922696,52.394821,-0.5,0,-1.033699,9.906285,-0.162712,-0.002443,-0.008552,-0.013439,0,-0.008552,-0.002443,-0.162712
2021/05/28/ 09:49:10::161,4,815830,1,1,1,1,28447,-103,0,25,1,44.25,-0.5,101.987999,7.96,44.25,815830,5.922696,52.394821,-0.5,0,-1.177269,9.647861,-0.258425,-0.004887,-0.010996,-0.012217,0,-0.010996,-0.004887,-0.258425
2021/05/28/ 09:49:10::185,4,815855,1,1,1,1,28448,-103,0,25,1,44.25,-0.5,101.987999,7.96,44.25,815855,5.922696,52.394821,-0.5,0,-0.957129,9.963714,-0.210568,-0.006109,-0.010996,-0.009774,0,-0.010996,-0.006109,-0.210568
2021/05/28/ 09:49:10::224,4,815880,1,1,1,1,28449,-102,0,25,1,44.25,-0.5,101.987999,7.94,44.25,815880,5.922696,52.394821,-0.5,0,-1.148555,9.810573,-0.181855,-0.002443,-0.009774,-0.010996,0,-0.009774,-0.002443,-0.181855
2021/05/28/ 09:49:10::247,4,815905,1,1,1,1,28450,-102,0,25,1,44.25,-0.5,101.987999,7.96,44.25,815905,5.922696,52.394821,-0.5,0,-1.138984,9.71486,-0.344566,-0.001222,-0.009774,-0.010996,0,-0.009774,-0.001222,-0.344566
2021/05/28/ 09:49:10::269,4,816444,1,1,1,1,28451,-99,1,25,1,44.25,-0.5,101.987999,7.98,44.25,816444,5.922696,52.394821,-0.5,0,-1.081556,9.638289,-0.191426,-0.004887,-0.009774,-0.010996,0,-0.009774,-0.004887,-0.191426
2021/05/28/ 09:49:10::292,4,815955,1,1,1,1,28452,-102,0,25,1,44.25,-0.5,101.987999,7.93,44.25,815955,5.922696,52.394821,-0.5,0,-1.014557,9.743574,-0.210568,-0.003665,-0.010996,-0.010996,0,-0.010996,-0.003665,-0.210568
2021/05/28/ 09:49:10::324,4,815980,1,1,1,1,28453,-101,0,25,1,44.25,-0.5,101.987999,7.96,44.25,815980,5.922696,52.394821,-0.5,0,-1.081556,9.868001,-0.334995,-0.004887,-0.010996,-0.012217,0,-0.010996,-0.004887,-0.334995
2021/05/28/ 09:49:10::352,4,816005,1,1,1,1,28454,-101,0,25,1,44.25,-0.5,101.987999,7.94,44.25,816005,5.922696,52.394821,-0.5,0,-1.11027,9.887143,-0.29671,-0.001222,-0.008552,-0.009774,0,-0.008552,-0.001222,-0.29671
2021/05/28/ 09:49:10::419,4,816080,1,1,1,1,28457,-102,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,816080,5.922696,52.394821,-0.5625,0,-1.158126,9.542577,-0.37328,-0.004887,-0.009774,-0.008552,0,-0.009774,-0.004887,-0.37328
2021/05/28/ 09:49:10::445,4,816105,1,1,1,1,28458,-101,0,25,1,44.25,-0.5,101.987999,7.96,44.25,816105,5.922696,52.394821,-0.5,0,-1.119841,9.619147,-0.37328,-0.002443,-0.008552,-0.012217,0,-0.008552,-0.002443,-0.37328
2021/05/28/ 09:49:10::469,4,816130,1,1,1,1,28459,-96,1,25,1,44.25,-0.5625,101.988998,7.93,44.25,816130,5.922696,52.394821,-0.5625,0,-0.9667,9.781859,-0.239282,-0.006109,-0.010996,-0.008552,0,-0.010996,-0.006109,-0.239282
2021/05/28/ 09:49:10::604,4,816247,1,1,1,1,28460,-100,0,117,1,44.25,-0.5,101.987999,7.95,44.25,816247,5.922696,52.394821,-0.5,0,-1.071985,9.848858,-0.248854,-0.006109,-0.009774,-0.009774,0,-0.009774,-0.006109,-0.248854
2021/05/28/ 09:49:10::672,4,816322,1,1,1,1,28463,-101,0,25,1,44.25,-0.5,101.987999,7.94,44.25,816322,5.922696,52.394821,-0.5,0,-1.062413,9.896714,-0.401994,-0.004887,-0.00733,-0.009774,0,-0.00733,-0.004887,-0.401994
2021/05/28/ 09:49:10::691,4,816347,1,1,1,1,28464,-102,1,25,1,44.25,-0.5,101.987999,7.94,44.25,816347,5.922696,52.394821,-0.5,0,-1.062413,9.552148,-0.191426,-0.00733,-0.010996,-0.009774,0,-0.010996,-0.00733,-0.191426
2021/05/28/ 09:49:10::714,4,816372,1,1,1,1,28465,-102,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,816372,5.922696,52.394821,-0.5625,0,-1.129412,9.667004,-0.37328,-0.006109,-0.010996,-0.012217,0,-0.010996,-0.006109,-0.37328
2021/05/28/ 09:49:10::738,4,816397,1,1,1,1,28466,-102,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,816397,5.922696,52.394821,-0.5625,0,-1.100698,9.724431,-0.239282,-0.002443,-0.008552,-0.009774,0,-0.008552,-0.002443,-0.239282
2021/05/28/ 09:49:10::758,4,816422,1,1,1,1,28467,-102,0,25,1,44.25,-0.5,101.987999,7.94,44.25,816422,5.922696,52.394821,-0.5,0,-1.052842,9.743574,-0.248854,-0.001222,-0.008552,-0.010996,0,-0.008552,-0.001222,-0.248854
2021/05/28/ 09:49:10::780,4,816447,1,1,1,1,28468,-102,1,25,1,44.25,-0.5,101.987999,7.96,44.25,816447,5.922696,52.394821,-0.5,0,-0.909273,8.566305,-0.392423,-0.002443,-0.009774,-0.010996,0,-0.009774,-0.002443,-0.392423
2021/05/28/ 09:49:10::803,4,816472,1,1,1,1,28469,-100,0,25,1,44.25,-0.5,101.987999,7.93,44.25,816472,5.922696,52.394821,-0.5,0,-1.052842,9.762716,-0.555135,-0.004887,-0.009774,-0.010996,0,-0.009774,-0.004887,-0.555135
2021/05/28/ 09:49:10::828,4,816497,1,1,1,1,28470,-101,0,25,1,44.25,-0.5,101.987999,7.95,44.25,816497,5.922696,52.394821,-0.5,0,-1.062413,9.609575,-0.325424,-0.003665,-0.008552,-0.010996,0,-0.008552,-0.003665,-0.325424
2021/05/28/ 09:49:10::866,4,816522,1,1,1,1,28471,-101,0,25,1,44.25,-0.5,101.987999,7.94,44.25,816522,5.922696,52.394821,-0.5,0,-0.870987,9.705289,-0.315853,-0.001222,-0.008552,-0.010996,0,-0.008552,-0.001222,-0.315853
2021/05/28/ 09:49:10::955,4,816622,1,1,1,1,28475,-101,0,25,1,44.25,-0.5,101.987999,7.96,44.25,816622,5.922696,52.394821,-0.5,0,-1.158126,9.743574,-0.248854,-0.002443,-0.008552,-0.012217,0,-0.008552,-0.002443,-0.248854
2021/05/28/ 09:49:11::029,4,816697,1,1,1,1,28478,-101,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,816697,5.922696,52.394821,-0.5625,0,-1.052842,9.810573,-0.133998,-0.004887,-0.009774,-0.012217,0,-0.009774,-0.004887,-0.133998
2021/05/28/ 09:49:11::087,4,816722,1,1,1,1,28479,-101,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,816722,5.922696,52.394821,-0.5625,0,-1.071985,10.001999,-0.229711,-0.00733,-0.00733,-0.010996,0,-0.00733,-0.00733,-0.229711
2021/05/28/ 09:49:11::109,4,816747,1,1,1,1,28480,-98,1,25,1,45,746.6875,113.603996,7.95,45,816747,5.922696,52.394821,746.6875,0,-1.215554,9.734002,-0.229711,-0.00733,-0.009774,-0.010996,0,-0.009774,-0.00733,-0.229711
2021/05/28/ 09:49:11::109,4,816772,1,1,1,1,28481,-101,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,816772,5.922696,52.394821,-0.5625,0,-0.995414,9.724431,-0.315853,-0.004887,-0.012217,-0.010996,0,-0.012217,-0.004887,-0.315853
2021/05/28/ 09:49:11::134,4,816797,1,1,1,1,28482,-99,0,25,1,44.25,-0.5625,101.988998,7.93,44.25,816797,5.922696,52.394821,-0.5625,0,-1.062413,9.896714,-0.306281,-0.00733,-0.010996,-0.010996,0,-0.010996,-0.00733,-0.306281
2021/05/28/ 09:49:11::157,4,816822,1,1,1,1,28483,-101,1,25,1,44.25,-0.5625,101.988998,7.93,44.25,816822,5.922696,52.394821,-0.5625,0,-0.880559,9.647861,-0.287139,-0.006109,-0.00733,-0.009774,0,-0.00733,-0.006109,-0.287139
2021/05/28/ 09:49:11::187,4,816847,1,1,1,1,28484,-100,1,25,1,44.25,-0.5625,101.988998,7.95,44.25,816847,5.922696,52.394821,-0.5625,0,-1.014557,9.887143,-0.133998,-0.002443,19.772486,-0.006109,0,19.772486,-0.002443,-0.133998
2021/05/28/ 09:49:11::220,4,816872,1,1,1,1,28485,-101,0,25,1,44.25,-0.4375,101.987999,7.94,44.25,816872,5.922696,52.394821,-0.4375,0,-0.947558,9.619147,-0.153141,-0.002443,-0.010996,-0.013439,0,-0.010996,-0.002443,-0.153141
2021/05/28/ 09:49:11::243,4,816897,1,1,1,1,28486,-101,0,25,1,44.25,-0.5,101.987999,7.94,44.25,816897,5.922696,52.394821,-0.5,0,-0.9667,9.858429,-0.440279,-0.004887,-0.012217,-0.012217,0,-0.012217,-0.004887,-0.440279
2021/05/28/ 09:49:11::278,4,816922,1,1,1,1,28487,-101,0,25,1,44.25,-0.5,101.987999,7.94,44.25,816922,5.922696,52.394821,-0.5,0,-1.081556,9.705289,-0.411565,-0.003665,-0.008552,-0.010996,0,-0.008552,-0.003665,-0.411565
2021/05/28/ 09:49:11::278,4,816947,1,1,1,1,28488,-101,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,816947,5.922696,52.394821,-0.5625,0,-1.11027,9.868001,-0.354138,-0.004887,-0.008552,-0.010996,0,-0.008552,-0.004887,-0.354138
2021/05/28/ 09:49:11::446,4,817114,1,1,1,1,28491,-97,1,25,1,44.25,-0.5,101.987999,7.93,44.25,817114,5.922696,52.394821,-0.5,0,-1.244268,9.820144,-0.258425,-0.003665,-0.009774,-0.010996,0,-0.009774,-0.003665,-0.258425
2021/05/28/ 09:49:11::483,4,817139,1,1,1,1,28492,-101,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,817139,5.922696,52.394821,-0.5625,0,-0.928415,9.896714,-0.315853,-0.002443,-0.012217,-0.012217,0,-0.012217,-0.002443,-0.315853
2021/05/28/ 09:49:11::510,4,817164,1,1,1,1,28493,-96,1,25,1,44.25,-0.5,101.987999,7.95,44.25,817164,5.922696,52.394821,-0.5,0,-0.947558,9.695718,-0.334995,-0.003665,-0.008552,-0.012217,0,-0.008552,-0.003665,-0.334995
2021/05/28/ 09:49:11::530,4,817189,1,1,1,1,28494,-100,0,25,1,44.25,-0.5625,101.988998,7.93,44.25,817189,5.922696,52.394821,-0.5625,0,-1.158126,9.810573,-0.37328,-0.003665,-0.008552,-0.010996,0,-0.008552,-0.003665,-0.37328
2021/05/28/ 09:49:11::553,4,817214,1,1,1,1,28495,-100,0,25,1,44.25,-0.5,101.987999,7.96,44.25,817214,5.922696,52.394821,-0.5,0,-1.043271,9.781859,-0.401994,-0.006109,-0.009774,-0.010996,0,-0.009774,-0.006109,-0.401994
2021/05/28/ 09:49:11::575,4,817239,1,1,1,1,28496,-100,0,25,1,44.25,-0.5625,101.988998,7.96,44.25,817239,5.922696,52.394821,-0.5625,0,-0.708275,9.887143,-0.411565,-0.003665,-0.008552,-0.010996,0,-0.008552,-0.003665,-0.411565
2021/05/28/ 09:49:11::594,4,817264,1,1,1,1,28497,-95,1,25,1,44.25,-0.5,101.987999,7.94,44.25,817264,5.922696,52.394821,-0.5,0,-0.976272,9.753145,-0.287139,-0.003665,-0.006109,-0.010996,0,-0.006109,-0.003665,-0.287139
2021/05/28/ 09:49:11::621,4,817289,1,1,1,1,28498,-98,0,25,1,44.25,-0.5,101.987999,7.95,44.25,817289,5.922696,52.394821,-0.5,0,-1.129412,9.753145,-0.191426,-0.001222,-0.012217,-0.010996,0,-0.012217,-0.001222,-0.191426
2021/05/28/ 09:49:11::661,4,817314,1,1,1,1,28499,-100,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,817314,5.922696,52.394821,-0.5625,0,-1.024128,9.667004,-0.392423,0,-0.00733,-0.009774,0,-0.00733,0,-0.392423
2021/05/28/ 09:49:11::679,4,817339,1,1,1,1,28500,-100,0,25,1,44.25,-0.5,101.987999,7.95,44.25,817339,5.922696,52.394821,-0.5,0,-0.976272,9.676575,-0.066999,-0.004887,-0.009774,-0.009774,0,-0.009774,-0.004887,-0.066999
2021/05/28/ 09:49:11::700,4,817364,1,1,1,1,28501,-100,0,25,1,44.25,-0.5,101.987999,7.95,44.25,817364,5.922696,52.394821,-0.5,0,-1.129412,9.734002,-0.248854,-0.004887,-0.008552,-0.010996,0,-0.008552,-0.004887,-0.248854
2021/05/28/ 09:49:11::724,4,817389,1,1,1,1,28502,-99,1,25,1,44.25,-0.5,101.987999,7.95,44.25,817389,5.922696,52.394821,-0.5,0,-1.043271,9.686146,-0.210568,-0.004887,-0.014661,-0.95295,0,-0.014661,-0.004887,-0.210568
2021/05/28/ 09:49:11::745,4,817414,1,1,1,1,28503,-100,0,25,1,44.25,-0.5,101.987999,7.93,44.25,817414,5.922696,52.394821,-0.5,0,-0.985843,9.801002,-0.344566,-0.002443,-0.009774,-0.012217,0,-0.009774,-0.002443,-0.344566
2021/05/28/ 09:49:11::772,4,817439,1,1,1,1,28504,-100,0,25,1,44.25,-0.5,101.987999,7.95,44.25,817439,5.922696,52.394821,-0.5,0,-0.976272,9.801002,-0.468993,-0.004887,-0.00733,-0.012217,0,-0.00733,-0.004887,-0.468993
2021/05/28/ 09:49:11::796,4,817464,1,1,1,1,28505,-100,0,25,1,44.25,-0.5625,101.988998,7.96,44.25,817464,5.922696,52.394821,-0.5625,0,-1.043271,9.724431,-0.114855,-0.004887,-0.00733,-0.008552,0,-0.00733,-0.004887,-0.114855
2021/05/28/ 09:49:11::836,4,817489,1,1,1,1,28506,-99,0,25,1,44.25,-0.5,101.987999,7.92,44.25,817489,5.922696,52.394821,-0.5,0,-1.004985,9.79143,-0.507278,-0.006109,-0.009774,-0.012217,0,-0.009774,-0.006109,-0.507278
2021/05/28/ 09:49:11::857,4,817514,1,1,1,1,28507,-100,0,25,1,44.25,-0.5625,101.988998,7.93,44.25,817514,5.922696,52.394821,-0.5625,0,-1.043271,9.820144,-0.411565,-0.004887,-0.006109,-0.012217,0,-0.006109,-0.004887,-0.411565
2021/05/28/ 09:49:11::880,4,817539,1,1,1,1,28508,-100,0,25,1,44.25,-0.5625,101.988998,7.92,44.25,817539,5.922696,52.394821,-0.5625,0,-1.359123,9.619147,-0.325424,-0.002443,-0.009774,-0.008552,0,-0.009774,-0.002443,-0.325424
2021/05/28/ 09:49:11::912,4,817564,1,1,1,1,28509,-97,0,25,1,44.25,-0.5625,101.988998,7.97,44.25,817564,5.922696,52.394821,-0.5625,0,-0.851845,9.71486,-0.392423,-0.003665,-0.008552,-0.012217,0,-0.008552,-0.003665,-0.392423
2021/05/28/ 09:49:11::944,4,817589,1,1,1,1,28510,-100,1,25,1,44.25,-0.5,101.987999,7.95,44.25,817589,5.922696,52.394821,-0.5,0,-1.052842,9.934999,-0.459422,-0.003665,35.019684,-0.013439,0,35.019684,-0.003665,-0.459422
2021/05/28/ 09:49:11::944,4,817614,1,1,1,1,28511,-100,0,25,1,44.25,-0.5,101.987999,7.93,44.25,817614,5.922696,52.394821,-0.5,0,-1.004985,9.858429,-0.344566,-0.002443,-0.010996,-0.009774,0,-0.010996,-0.002443,-0.344566
2021/05/28/ 09:49:11::970,4,817639,1,1,1,1,28512,-100,0,25,1,44.25,-0.5,101.987999,7.93,44.25,817639,5.922696,52.394821,-0.5,0,-0.995414,9.820144,-0.277567,-0.001222,-0.009774,-0.008552,0,-0.009774,-0.001222,-0.277567
2021/05/28/ 09:49:12::012,4,817664,1,1,1,1,28513,-97,1,25,1,44.25,-0.5625,101.988998,7.96,44.25,817664,5.922696,52.394821,-0.5625,0,-1.148555,9.772287,-0.239282,-0.001222,-0.012217,-0.010996,0,-0.012217,-0.001222,-0.239282
2021/05/28/ 09:49:12::038,4,817689,1,1,1,1,28514,-100,1,25,1,44.25,-0.5625,101.988998,7.95,44.25,817689,5.922696,52.394821,-0.5625,0,-0.736989,2.29711,-0.325424,-0.003665,-0.008552,-0.009774,0,-0.008552,-0.003665,-0.325424
2021/05/28/ 09:49:12::064,4,817714,1,1,1,1,28515,-100,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,817714,5.922696,52.394821,-0.5625,0,-1.071985,9.820144,-0.239282,-0.002443,-0.00733,-0.009774,0,-0.00733,-0.002443,-0.239282
2021/05/28/ 09:49:12::093,4,817739,1,1,1,1,28516,-100,0,25,1,44.25,-0.5,101.987999,7.94,44.25,817739,5.922696,52.394821,-0.5,0,-1.138984,9.743574,-0.421137,-0.006109,-0.009774,-0.008552,0,-0.009774,-0.006109,-0.421137
2021/05/28/ 09:49:12::093,4,817764,1,1,1,1,28517,-100,0,25,1,44.25,-0.5,101.987999,7.95,44.25,817764,5.922696,52.394821,-0.5,0,-1.091127,9.848858,-0.258425,0,-0.00733,-0.009774,0,-0.00733,0,-0.258425
2021/05/28/ 09:49:12::249,4,817881,1,1,1,1,28518,-101,0,117,1,44.25,-0.5,101.987999,7.95,44.25,817881,5.922696,52.394821,-0.5,0,-0.909273,9.858429,-0.421137,-0.001222,-0.009774,-0.009774,0,-0.009774,-0.001222,-0.421137
2021/05/28/ 09:49:12::249,4,834290,1,1,1,1,28519,-101,1,25,1,44.25,-0.4375,101.987999,0.43,44.25,834290,5.922696,52.394821,-0.4375,0,-1.225125,9.695718,-0.363709,-0.003665,-0.008552,-0.010996,0,-0.008552,-0.003665,-0.363709
2021/05/28/ 09:49:12::275,4,817931,1,1,1,1,28520,-101,0,25,1,44.25,-0.5,101.987999,7.93,44.25,817931,5.922696,52.394821,-0.5,0,-1.014557,9.571291,-0.229711,-0.004887,-0.009774,-0.010996,0,-0.009774,-0.004887,-0.229711
2021/05/28/ 09:49:12::304,4,817956,1,1,1,1,28521,-101,0,25,1,44.25,-0.5,101.987999,7.93,44.25,817956,5.922696,52.394821,-0.5,0,-0.976272,9.762716,-0.258425,-0.008552,-0.009774,-0.010996,0,-0.009774,-0.008552,-0.258425
2021/05/28/ 09:49:12::328,4,817981,1,1,1,1,28522,-101,0,25,1,44.25,-0.5,101.987999,7.96,44.25,817981,5.922696,52.394821,-0.5,0,-0.976272,9.829716,-0.028714,-0.004887,-0.009774,-0.008552,0,-0.009774,-0.004887,-0.028714
2021/05/28/ 09:49:12::350,4,818006,1,1,1,1,28523,-99,1,25,1,46.25,-1,67.18,7.94,46.25,818006,5.922696,52.394821,-1,0,-0.976272,9.753145,-0.29671,-0.003665,-0.009774,-0.012217,0,-0.009774,-0.003665,-0.29671
2021/05/28/ 09:49:12::377,4,818031,1,1,1,1,28524,-101,0,25,1,44.25,-0.4375,101.987999,7.96,44.25,818031,5.922696,52.394821,-0.4375,0,-0.947558,9.734002,-0.162712,-0.003665,-0.010996,-0.010996,0,-0.010996,-0.003665,-0.162712
2021/05/28/ 09:49:12::398,4,818056,1,1,1,1,28525,-101,0,25,1,44.25,-0.5,101.987999,7.96,44.25,818056,5.922696,52.394821,-0.5,0,-0.995414,9.638289,-0.229711,-0.003665,-0.009774,-0.009774,0,-0.009774,-0.003665,-0.229711
2021/05/28/ 09:49:12::422,4,818081,1,1,1,1,28526,-101,0,25,1,44.25,-0.5625,101.988998,7.94,44.25,818081,5.922696,52.394821,-0.5625,0,-1.033699,9.571291,-0.29671,-0.001222,-0.006109,-0.010996,0,-0.006109,-0.001222,-0.29671
2021/05/28/ 09:49:12::493,4,818106,1,1,1,1,28527,-98,1,25,1,44.25,191.4375,101.988998,7.94,44.25,818106,5.922696,52.394821,191.4375,0,-1.033699,9.877572,-0.344566,-0.003665,-0.008552,-0.010996,0,-0.008552,-0.003665,-0.344566
2021/05/28/ 09:49:12::493,4,818156,1,1,1,1,28528,-101,0,49,1,44.25,-0.5,101.987999,7.96,44.25,818156,5.922696,52.394821,-0.5,0,-0.918844,9.676575,-0.287139,-0.001222,-0.008552,-0.012217,0,-0.008552,-0.001222,-0.287139
2021/05/28/ 09:49:12::522,4,818181,1,1,1,1,28529,-100,0,25,1,44.25,-0.5,101.987999,7.95,44.25,818181,5.922696,52.394821,-0.5,0,-1.043271,9.647861,-0.229711,-0.006109,-0.010996,-0.010996,0,-0.010996,-0.006109,-0.229711
2021/05/28/ 09:49:12::610,4,818256,1,1,1,1,28532,-100,0,25,1,44.25,-0.5,101.987999,7.95,44.25,818256,5.922696,52.394821,-0.5,0,-1.177269,9.676575,-0.153141,-0.006109,-0.009774,-0.012217,0,-0.009774,-0.006109,-0.153141
2021/05/28/ 09:49:12::610,4,818281,1,1,1,1,28533,-100,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,818281,5.922696,52.394821,-0.5625,0,-1.081556,9.801002,-0.478565,-0.004887,-0.010996,-0.010996,0,-0.010996,-0.004887,-0.478565
2021/05/28/ 09:49:12::637,4,818306,1,1,1,1,28534,-99,0,25,1,44.25,-0.5625,101.988998,7.95,44.25,818306,5.922696,52.394821,-0.5625,0,-1.033699,9.772287,-0.277567,-0.001222,-0.008552,-0.010996,0,-0.008552,-0.001222,-0.277567
